px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
121.17	11.0907	45.6852	-4.32937	-2.94778	153.422	23.4909	153.491	23.3999	2.66999	1.3647	0
153.684	20.4206	46.3217	-1.40429	-3.02697	153.466	22.9115	153.491	23.3999	2.66999	1.3647	8.06567
124.007	13.6333	46.3217	-4.43126	-3.02697	156.047	24.8084	156.159	24.7682	2.66666	1.37208	0
156.22	22.0366	48.2577	-1.38691	-2.96069	156.009	25.0678	156.159	24.7682	2.66666	1.37208	8.26475
125.076	13.1916	48.2577	-4.3476	-2.96069	158.905	26.0308	158.827	26.1372	2.66127	1.36157	0
159.308	23.199	49.1923	-1.3863	-2.9959	159.014	26.1903	158.827	26.1372	2.66127	1.36157	8.73462
127.75	14.8477	49.1923	-4.38219	-2.9959	161.412	27.4256	161.493	27.4891	2.65371	1.33344	0
161.842	24.6705	50.8705	-1.38081	-2.99401	161.529	27.8454	161.493	27.4891	2.65371	1.33344	7.42062
129.238	15.7954	50.8705	-4.37482	-2.99401	163.625	28.7683	164.155	28.8064	2.64354	1.28825	0
164.467	26.0384	52.0385	-1.37342	-2.99681	164.116	29.315	164.155	28.8064	2.64354	1.28825	7.41466
131.195	16.7714	52.0385	-4.37023	-2.99681	166.828	30.2062	166.809	30.0721	2.63006	1.22694	0
166.991	27.2002	53.1381	-1.36922	-3.00649	166.748	29.7121	166.809	30.0721	2.63006	1.22694	6.6128
133.107	17.7844	53.1381	-4.3757	-3.00649	169.097	31.3717	169.452	31.2706	2.61238	1.15075	0
169.564	28.3277	54.1626	-1.36453	-3.00089	169.345	30.7063	169.452	31.2706	2.61238	1.15075	6.63802
135.04	18.4524	54.1626	-4.36543	-3.00089	172.175	32.3404	172.079	32.3873	2.58945	1.06126	0
172.483	29.6303	55.2588	-1.3623	-2.99112	172.135	32.6666	172.079	32.3873	2.58945	1.06126	7.78027
137.231	19.2787	55.2588	-4.35342	-2.99112	174.643	33.4625	174.685	33.4095	2.56021	0.960341	0
174.875	30.8479	56.3432	-1.36185	-3.02548	174.474	33.9157	174.685	33.4095	2.56021	0.960341	5.95602
139.13	20.9984	56.3432	-4.38733	-3.02548	177.03	34.2009	177.261	34.3262	2.52363	0.850119	0
177.37	31.8906	57.2593	-1.35673	-3.00131	177.211	33.8467	177.261	34.3262	2.52363	0.850119	5.9718
140.954	21.1651	57.2593	-4.35804	-3.00131	180.145	35.1423	179.799	35.1289	2.47883	0.732949	0
179.857	32.9156	57.9767	-1.35705	-3.02221	179.543	35.4767	179.799	35.1289	2.47883	0.732949	5.81571
143.103	22.5328	57.9767	-4.37926	-3.02221	182.599	35.753	182.292	35.8114	2.42515	0.611338	0
182.281	34.0268	58.9094	-1.35243	-3.00958	182.047	36.2626	182.292	35.8114	2.42515	0.611338	5.6868
144.909	23.0158	58.9094	-4.36201	-3.00958	184.732	36.5155	184.73	36.37	2.36226	0.487877	0
184.934	34.7353	59.4797	-1.35713	-3.01776	184.833	36.1451	184.73	36.37	2.36226	0.487877	5.72963
147.198	23.9844	59.4797	-4.37489	-3.01776	186.946	36.9404	187.103	36.804	2.29017	0.365145	0
187.367	35.64	60.1627	-1.34999	-3.01302	187.296	36.9375	187.103	36.804	2.29017	0.365145	5.27548
149.247	24.3813	60.1627	-4.36301	-3.01302	189.465	37.4052	189.401	37.1147	2.20928	0.245623	0
189.731	36.1687	60.6178	-1.35328	-3.03024	189.738	36.951	189.401	37.1147	2.20928	0.245623	4.77127
151.39	25.3429	60.6178	-4.38352	-3.03024	191.735	37.5631	191.615	37.3064	2.12037	0.131591	0
191.605	36.651	61.0482	-1.35202	-3.04041	191.682	37.1147	191.615	37.3064	2.12037	0.131591	3.68691
153.067	25.9198	61.0482	-4.39243	-3.04041	193.471	37.2789	193.738	37.3853	2.02462	0.0250452	0
193.453	37.046	61.3267	-1.35364	-3.04091	193.555	37.4234	193.738	37.3853	2.02462	0.0250452	3.57889
154.725	26.3385	61.3267	-4.39454	-3.04091	195.991	37.3991	195.762	37.3598	1.92349	-0.072386	0
195.356	37.3725	61.5768	-1.35721	-3.04058	195.507	37.4891	195.762	37.3598	1.92349	-0.072386	3.64672
156.43	26.7545	61.5768	-4.39779	-3.04058	197.725	37.7285	197.683	37.2395	1.81869	-0.159495	0
197.333	37.703	61.786	-1.3559	-3.03363	197.582	37.303	197.683	37.2395	1.81869	-0.159495	3.78508
158.244	26.8403	61.786	-4.38953	-3.03363	199.294	37.2862	199.497	37.0353	1.71212	-0.235529	0
199.114	37.8267	61.9568	-1.36165	-3.05199	199.356	37.3527	199.497	37.0353	1.71212	-0.235529	3.29792
159.977	27.5817	61.9568	-4.41365	-3.05199	201.549	36.9973	201.203	36.7587	1.6057	-0.300201	0
200.658	38.0263	62.1484	-1.36222	-3.0503	200.932	37.4694	201.203	36.7587	1.6057	-0.300201	2.86532
161.382	27.7231	62.1484	-4.41252	-3.0503	202.962	36.4568	202.801	36.4212	1.50137	-0.353671	0
202.329	38.0751	62.1758	-1.36785	-3.05043	202.65	37.2445	202.801	36.4212	1.50137	-0.353671	3.05428
162.98	27.9961	62.1758	-4.41828	-3.05043	203.991	36.1967	204.294	36.0343	1.40095	-0.396497	0
203.342	38.0414	62.1173	-1.36406	-3.07104	203.809	36.2941	204.294	36.0343	1.40095	-0.396497	2.0046
